state,n_slips,seed,n_frag,n_true_joins,top1,top5,top10,top50,mrr,method,theta,solve_s,status,precision,recall,f1,exact_slip,clean_fragments,n_pred,n_true,ari,same_slip_precision,cross_slip_joins,cross_slip_rate,review_pairs,n_arcs,objective
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,matching,4.595119850134589,1.5991804599761963,OPTIMAL,0.21936459909228442,0.4035250463821892,0.2842208428618098,0.013452914798206279,0.028706252457727094,1983,1078,0.11708637787959256,0.28895612708018154,1410,0.7110438729198185,,12766.0,4151.094
P4,900,2,2543,1078,0.4109461966604824,0.637291280148423,0.7244897959183674,0.885899814471243,0.5182217524309135,latent,1.7346010553881064,900.8735029697418,FEASIBLE,0.5918057663125948,0.7235621521335807,0.6510851419031719,0.3721973094170404,0.37042862760519074,1318,1078,0.6088467256108578,0.8072837632776935,254,0.19271623672230653,,7550.0,12011.14
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,top1,,0.0,-,0.14733969986357434,0.35509628933771725,0.20826446280991734,0.043891733723482075,0.09354901578639642,5131,2129,0.06718074579167364,0.19430910153966088,4134,0.8056908984603391,,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,mutual,,0.0,-,0.2706401766004415,0.2879286049788633,0.2790168411470187,0.08485735186539868,0.16858312219840188,2265,2129,0.1761549427877161,0.3509933774834437,1470,0.6490066225165563,,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,expert_top1,,0.0,-,1.0,0.35509628933771725,0.5240901213171577,0.2765179224579371,0.4786591307737283,756,2129,0.23279270130869603,1.0,0,0.0,5131.0,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,expert_top5,,0.0,-,1.0,0.5598872710192578,0.7178560674495633,0.44111192392099485,0.5876047554083025,1192,2129,0.36891621226859933,1.0,0,0.0,25655.0,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,expert_top10,,0.0,-,1.0,0.6406763738844528,0.7809905525336387,0.5303584491587418,0.6476320405379068,1364,2129,0.41990907099288277,1.0,0,0.0,51310.0,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,expert_top50,,0.0,-,1.0,0.8210427430718648,0.9017281403146763,0.7425018288222385,0.8033521730656792,1748,2129,0.5390868228942314,1.0,0,0.0,256550.0,,
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,matching,4.595119850134589,5.862328052520752,OPTIMAL,0.16497404649063416,0.3433536871770784,0.2228658536585366,0.005120702267739576,0.008185538881309686,4431,2129,0.06027716074588253,0.21710674791243512,3469,0.7828932520875649,,49535.0,9815.732
P4,1800,0,5131,2129,0.35509628933771725,0.5598872710192578,0.6406763738844528,0.8210427430718648,0.45234540160508313,latent,1.7346010553881064,901.6800999641418,FEASIBLE,0.4931405265109381,0.624706434945984,0.5511811023622047,0.2896854425749817,0.28006236601052426,2697,2129,0.47793203166542975,0.6814979606970708,859,0.3185020393029292,,28173.0,24301.622
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,top1,,0.0,-,0.14474739374498796,0.3579573624194348,0.20613847251962883,0.0315712187958884,0.09863672814755413,4988,2017,0.0667456097972929,0.19165998396150763,4032,0.8083400160384924,,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,mutual,,0.0,-,0.25956284153005466,0.2825979176995538,0.2705910277711844,0.07782672540381791,0.16479550922213312,2196,2017,0.17326746158325004,0.3442622950819672,1440,0.6557377049180328,,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,expert_top1,,0.0,-,1.0,0.3579573624194348,0.5271997079225995,0.2745961820851689,0.4817562149157979,722,2017,0.2299142968540148,1.0,0,0.0,4988.0,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,expert_top5,,0.0,-,1.0,0.5473475458601884,0.7074655559115668,0.45374449339207046,0.5992381716118684,1104,2017,0.35338764491284497,1.0,0,0.0,24940.0,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,expert_top10,,0.0,-,1.0,0.6375805651958354,0.7786860429912201,0.5411160058737151,0.6585805934242182,1286,2017,0.41365421783224504,1.0,0,0.0,49880.0,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,expert_top50,,0.0,-,1.0,0.819533961328706,0.9008174386920981,0.750367107195301,0.8115477145148356,1653,2017,0.5347483521151248,1.0,0,0.0,249400.0,,
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,matching,4.595119850134589,4.230260133743286,OPTIMAL,0.1656929189062865,0.3515121467526029,0.22522236340533675,0.003671071953010279,0.009021651964715317,4279,2017,0.06183905042149507,0.2178078990418322,3347,0.7821921009581678,,46970.0,9380.706
P4,1800,1,4988,2017,0.3579573624194348,0.5473475458601884,0.6375805651958354,0.819533961328706,0.4513042912493961,latent,1.7346010553881064,901.5538802146912,FEASIBLE,0.4840813195243575,0.6256817055032227,0.545847750865052,0.28193832599118945,0.28488372093023256,2607,2017,0.48965515564291506,0.6862293824319141,818,0.3137706175680859,,26153.0,23584.817
